review_id,listing_id,date,reviewer_id,reviewer_name,comments
37478,26298543,2019-08-18 00:00:00.000000,279495505,Lotfi,"It’s a nice and clean room. The details (coffee cup machine, luxurious bed, high seeling and personal contact) make the difference. Zouhra is a good hostess."
37479,26298543,2019-08-25 00:00:00.000000,9500412,Jeroen,"Zouhra’s Place is great for the purpose to explore Anvers. She is accurate, friendly and quick in her response"
37480,26298543,2019-08-29 00:00:00.000000,2955280,Thibaud,"Very pleasant place with thoughtfull attention to design and convenient location to discover Antwerp. The hosts were very welcoming, responsive and helpful with ready tips to enjoy this beautiful city.<br/>I highly recommand !"
37481,26298543,2019-09-01 00:00:00.000000,14348996,Lisa,Ontzettend aardige gastvrouw! Het appartement is ook heel schoon en netjes. We hebben een fijn verblijf gehad!
37482,26298543,2019-09-29 00:00:00.000000,37118751,Rita,"Super easy communication and check in and a great place to stay! Zouhra and Bernard were very quick to reply and made sure we had everything we needed. The place was spotless and very nice, just as shown in the pictures. Would definitely stay again and recommend!"
37483,26298543,2019-11-24 00:00:00.000000,24890219,Saskia,"Wij hebben een heerlijk weekend in Antwerpen gehad en hebben het erg fijn gehad in dit appartement. Het is een perfect plekje, schoon, mooi ingericht, goed bereikbaar en Zouhra was ontzettend gastvrij. Top dus!"
37484,26298543,2019-12-01 00:00:00.000000,28626033,Josephine,"We had a great stay at Zouhra’s place. The room is clean and spacious with stylish details. The bed is big and comfortable, as was the shower. Nice neighborhood with good (and cheap) options for parking if you come by car. Communication was quick and easy and Zouhra offered us help with looking for nice places in Antwerp. Thanks for the lovely stay!"
37485,26298543,2019-12-08 00:00:00.000000,37979683,Eline,Super fijne accommodatie! Zouhra is een top gastvrouw en erg attent. Het is erg schoon en de bedden slapen heerlijk!! We moesten wel even wennen aan het feit dat er geen deur tussen slaap en douchegedeelte zat maar eigenlijk was dit geen probleem.<br/><br/>De kamer heeft ook boekjes met tips over Antwerpen en ligt dichtbij de metro. Alles bij elkaar een top ervaring! Wij komen nog eens terug.
37486,26298543,2019-12-22 00:00:00.000000,248380533,Dagmar,Een super mooie en fijne kamer met een mooie en schone badkamer en toilet. Ideale locatie vanwege het metrostation om de hoek.
37487,26298543,2019-12-30 00:00:00.000000,302845457,Myrthe,"Prettig verblijf gehad. De kamer is aan te raden voor een kort bezoek aan Antwerpen. Goed om te weten voor het boeken is dat er geen deur tussen badkamer en slaapkamer zit, dus er is weinig privacy.<br/>Verder zijn we goed ontvangen en zag alles er netjes en schoon uit."
37488,26298543,2020-02-16 00:00:00.000000,27842925,Gerbrich,"Een leuk verblijf gehad in Zouhra en Bernard hun Airbnb. De locatie is goed, vlakbij een metro station en wanneer je wat meer tijd hebt is het centrum ook goed al lopend te bereiken. De Airbnb is netjes, mooi ingericht, schoon en comfortabel. Perfect voor een weekend Antwerpen."
37489,26298543,2020-02-24 00:00:00.000000,161156954,Jalene,"So good. Wonderful space, great for those travelling solo or in a pair. Bed is extremely comfortable and very big! Easy location to access the metro or take a 15 min walk to the central station. Would highly recommend :)"
37490,26298543,2020-03-07 00:00:00.000000,52846839,Ivan,Very dedicated couple and perfect location.
37491,26298543,2021-05-14 00:00:00.000000,64395430,Manon,"Dear reader, <br/><br/>This place is perfect for a couple or two close friends. <br/><br/>The bed is really comfy and the place is sparkling clean. <br/><br/>Zouhra is very kind and will try her best to help you enjoy the beautiful city.✨<br/><br/>Have a nice trip ( I am sure you will) !"
37492,26298543,2021-08-17 00:00:00.000000,84202004,Sarah,Lovely stay! Very clean and everything as described. Hosts are very friendly and even stayed up for my late check-in which was kind. Definitely recommended!
37493,26298543,2021-09-02 00:00:00.000000,113063233,Boisé,"Heerlijk verblijf, schoon en precies zoals op de foto’s. Ook mooie hoge plafonds! Daarnaast vriendelijke en gastvrije hosts :)"
37494,26298543,2021-09-05 00:00:00.000000,205325205,Margaux,Super stijlvolle en gezellige kamer op een mooie locatie! We werden fantastisch ontvangen en komen met veel plezier nog eens terug! Ideaal voor een weekendje Antwerpen.
37495,26298543,2021-10-29 00:00:00.000000,116642354,Johan,Het is een klein maar fijn appartement. Mooi en met zorg in jaren 50 stijl ingericht. Ook s'nachts is het een rustige locatie. Zouhra is een behulpvaarige gastvrouw. Een aanrader.
37496,26317331,2019-01-07 00:00:00.000000,71913836,George,The host canceled this reservation 2 days before arrival. This is an automated posting.
37497,26330337,2018-09-30 00:00:00.000000,115050599,Larissa,"Eine Junggesellenwohnung in sehr guter Lage. Bei der Suche nach dem Schlüssel muss man genau in die untere Ecke schauen. Der Gastgeber hat uns aber sehr schnell und freundlich per Telefon geholfen. Ist man mit dem Auto unterwegs, gibt es eine vergleichsweise günstige Tiefgarage nicht gegenüber des Appartements, sondern wenn man die Hauptstraße nach links entlang geht. Insgesamt ist die Wohnung geräumig und gut eingerichtet, alles da was man braucht."
37498,26330337,2018-10-30 00:00:00.000000,194717619,Luis,"It was a big and comfortable space, very classy, and really close from beautiful places in the city just a couple of minutes walking, it was very well equipped, it had everything you may need inside to spend a really good time everytime you are in his apartment."
37499,26330337,2018-11-06 00:00:00.000000,92992818,Karin,"Het is een leuk, ruim huis op een goede locatie met uitzicht op de Schelde.  Ook stopt de tram voor de deur, maar alles is goed aan te lopen."
37500,26330337,2018-11-26 00:00:00.000000,8406648,Jean-Paul,"Wouter has been a great host and able to attend when needed, the place is brilliantly situated and easy accessed, excellent as a base for tourism or business."
37501,26330337,2018-12-09 00:00:00.000000,27035669,Brigit,het is een fijne centrale plek in de stad maar qua hygiene kan het wel wat beter.
37502,26330337,2018-12-23 00:00:00.000000,75565726,Maxime,"Wouter was a very helpful and nice host, really nice apartment as well with a lot of space and amenities. I would definitely recommend ;)"
37503,26330337,2018-12-30 00:00:00.000000,141612170,Nassim,Très grand et proche de tout
37504,26330337,2019-01-01 00:00:00.000000,51947765,Roel,"Aanrader<br/>Perfecte lokatie, ruim appartement en zeer goede communicatie"
37505,26330337,2019-01-13 00:00:00.000000,15845308,Silke,"Modern, ruim appartement op een centrale ligging, met mooi uitzicht op Linkeroever. Alles netjes en gezellig, zalig bed! Leuk contact met Wouter, die heel vriendelijk en vlot bereikbaar was. Aanrader!"
37506,26330337,2019-01-26 00:00:00.000000,123930308,Sven,Très chouette appartement. Sachez qu’il y a une boîte de nuit dans la rue donc si vous avez un sommeil léger prévoyez des boules quies! <br/>Une télé avec home cinéma de rêve
37507,26330337,2019-02-04 00:00:00.000000,12167770,Christine,"Mooie ruimtes, gerieflijk appartement. Oordopjes niet nodig gehad. Prima bed."
37508,26330337,2019-02-19 00:00:00.000000,201087056,Rafa,I recommend Wouter's apartment 100%
37509,26330337,2019-02-22 00:00:00.000000,6712587,Mikhail,"Really loved the place, very cozy, stylish and comfortable, we had everything we needed. Self check-in is also very convenient. Highly recommended."
37510,26330337,2019-02-24 00:00:00.000000,1310396,Grégoire,"Notre séjour chez Wouter s'est très bien passé.<br/>L'appartement est grand, très propre et très bien situé.<br/>Wouter s'est montré très réactifs quant à mes différentes interrogations et c'est très appréciable. Pour un séjour à Anvers, nous recommandons cet appartement."
37511,26330337,2019-03-15 00:00:00.000000,6712587,Mikhail,"Stayed at Wouter's apartment for a second time — and it's good as ever, very comfortable!"
37512,26330337,2019-03-17 00:00:00.000000,20109725,Celine,Een zeer aangenaam verblijf gehad bij Wouter!
37513,26330337,2019-03-24 00:00:00.000000,38113327,Dovile,"A very spacious and gorgeous apartment, within a walking distance to the main attractions, easily accessible on foot or with public transport. Recommend!"
37514,26330337,2019-03-31 00:00:00.000000,125536101,Guillaume,Amazing Flat and great view ! I enjoy my trip in Antwerpen. Recommend 100%
37515,26330337,2019-04-12 00:00:00.000000,181236292,Andrey,"Шикарные просторные и светлые апартаменты.<br/>Есть всё для проживания комфортного проживания, кухня оборудована всем, чем необходимо.<br/>Из окна открывается замечательный вид на реку Шельда, хоть в момент нашего проживания был ремонт набережной, нас это не смутило :)<br/>Прекрасное расположение, до центральных достопримечательностей города не более 10 минут пешком.<br/>В шаговой доступности 10-12 минут располагаются два крупных супермаркета Carrefour и Albert Heijn, в 5 минутах по трамвайным путям менее крупный магазин, но найти можно всё что понадобится.<br/>Вокруг в шаговой доступности так же большое количество баров.<br/>До вокзала можно добраться пешком за 30 минут по красивым улочкам, либо на двух трамваях минут за 15.<br/>Хозяин очень отзывчивый, отвечает на сообщения быстро. Помогает советами и вообще очень гостеприимный.<br/>Очень рекомендую, мы с женой остались в восторге!<br/><br/>Elegant spacious and bright apartment.<br/>There is everything for a comfortable stay, the kitchen is equipped with everything you need.<br/>The window offers a wonderful view of the river Scheldt, though at the time of our stay was renovated waterfront, we are not confused :)<br/>Great location, to the Central attractions of the city no more than 10 minutes walk.<br/>Within walking distance of 10-12 minutes there are two large supermarkets Carrefour and Albert Heijn, 5 minutes by tram tracks smaller shop, but you can find everything you need.<br/>Around within walking distance is also a large number of bars.<br/>The station can be reached on foot in 30 minutes through the beautiful streets, or by two trams in 15 minutes.<br/>The owner is very responsive, responds to messages quickly. Helps advice and generally very hospitable.<br/>Highly recommended, my wife and I were delighted!"
